542284461;Argentina - Mobile;TESTAST;0;0;1850;2405
543718495;Argentina - Mobile;TESTAST;0;0;1850;2405
543644281;Argentina - Mobile;TESTAST;0;0;1850;2405
543751474;Argentina - Mobile;TESTAST;0;0;1850;2405
542344494;Argentina - Mobile;TESTAST;0;0;1850;2405
542494461;Argentina - Mobile;TESTAST;0;0;1850;2405
542974521;Argentina - Mobile;TESTAST;0;0;1850;2405
54114907;Argentina - Mobile;TESTAST;0;0;1850;2405
543888487;Argentina - Mobile;TESTAST;0;0;1850;2405
542204123;Argentina - Mobile;TESTAST;0;0;1850;2405
543437452;Argentina - Mobile;TESTAST;0;0;1850;2405
542296404;Argentina - Mobile;TESTAST;0;0;1850;2405
542622322;Argentina - Mobile;TESTAST;0;0;1850;2405
54263445;Argentina - Mobile;TESTAST;0;0;1850;2405
543408450;Argentina - Mobile;TESTAST;0;0;1850;2405
542226450;Argentina - Mobile;TESTAST;0;0;1850;2405
542648400;Argentina - Mobile;TESTAST;0;0;1850;2405
543532461;Argentina - Mobile;TESTAST;0;0;1850;2405
542354419;Argentina - Mobile;TESTAST;0;0;1850;2405
54221407;Argentina - Mobile;TESTAST;0;0;1850;2405
542236527;Argentina - Mobile;TESTAST;0;0;1850;2405
54383484;Argentina - Mobile;TESTAST;0;0;1850;2405
542272499;Argentina - Mobile;TESTAST;0;0;1850;2405
543887472;Argentina - Mobile;TESTAST;0;0;1850;2405
542283403;Argentina - Mobile;TESTAST;0;0;1850;2405
542281452;Argentina - Mobile;TESTAST;0;0;1850;2405
542284678;Argentina - Mobile;TESTAST;0;0;1850;2405
54343481;Argentina - Mobile;TESTAST;0;0;1850;2405
542336411;Argentina - Mobile;TESTAST;0;0;1850;2405
543537451;Argentina - Mobile;TESTAST;0;0;1850;2405
543444459;Argentina - Mobile;TESTAST;0;0;1850;2405
54220488;Argentina - Mobile;TESTAST;0;0;1850;2405
543544487;Argentina - Mobile;TESTAST;0;0;1850;2405
543455451;Argentina - Mobile;TESTAST;0;0;1850;2405
542901462;Argentina - Mobile;TESTAST;0;0;1850;2405
542225500;Argentina - Mobile;TESTAST;0;0;1850;2405
542647418;Argentina - Mobile;TESTAST;0;0;1850;2405
542323502;Argentina - Mobile;TESTAST;0;0;1850;2405
5411262;Argentina - Mobile;TESTAST;0;0;1850;2405
543711490;Argentina - Mobile;TESTAST;0;0;1850;2405
542622318;Argentina - Mobile;TESTAST;0;0;1850;2405
542627484;Argentina - Mobile;TESTAST;0;0;1850;2405
54223401;Argentina - Mobile;TESTAST;0;0;1850;2405
543795480;Argentina - Mobile;TESTAST;0;0;1850;2405
543447578;Argentina - Mobile;TESTAST;0;0;1850;2405
543884899;Argentina - Mobile;TESTAST;0;0;1850;2405
543492409;Argentina - Mobile;TESTAST;0;0;1850;2405
542264402;Argentina - Mobile;TESTAST;0;0;1850;2405
542338416;Argentina - Mobile;TESTAST;0;0;1850;2405
542945461;Argentina - Mobile;TESTAST;0;0;1850;2405
54114929;Argentina - Mobile;TESTAST;0;0;1850;2405
542952404;Argentina - Mobile;TESTAST;0;0;1850;2405
542622462;Argentina - Mobile;TESTAST;0;0;1850;2405
543854495;Argentina - Mobile;TESTAST;0;0;1850;2405
542902408;Argentina - Mobile;TESTAST;0;0;1850;2405
543426337;Argentina - Mobile;TESTAST;0;0;1850;2405
542972404;Argentina - Mobile;TESTAST;0;0;1850;2405
542343415;Argentina - Mobile;TESTAST;0;0;1850;2405
543827450;Argentina - Mobile;TESTAST;0;0;1850;2405
542983450;Argentina - Mobile;TESTAST;0;0;1850;2405
543644496;Argentina - Mobile;TESTAST;0;0;1850;2405
542358414;Argentina - Mobile;TESTAST;0;0;1850;2405
543465463;Argentina - Mobile;TESTAST;0;0;1850;2405
5411247;Argentina - Mobile;TESTAST;0;0;1850;2405
543846490;Argentina - Mobile;TESTAST;0;0;1850;2405
543756452;Argentina - Mobile;TESTAST;0;0;1850;2405
542945572;Argentina - Mobile;TESTAST;0;0;1850;2405
542644029;Argentina - Mobile;TESTAST;0;0;1850;2405
542337419;Argentina - Mobile;TESTAST;0;0;1850;2405
542353400;Argentina - Mobile;TESTAST;0;0;1850;2405
543534800;Argentina - Mobile;TESTAST;0;0;1850;2405
542902401;Argentina - Mobile;TESTAST;0;0;1850;2405
543865754;Argentina - Mobile;TESTAST;0;0;1850;2405
543484285;Argentina - Mobile;TESTAST;0;0;1850;2405
542622500;Argentina - Mobile;TESTAST;0;0;1850;2405
543764956;Argentina - Mobile;TESTAST;0;0;1850;2405
543774462;Argentina - Mobile;TESTAST;0;0;1850;2405
54376447;Argentina - Mobile;TESTAST;0;0;1850;2405
543834487;Argentina - Mobile;TESTAST;0;0;1850;2405
542246480;Argentina - Mobile;TESTAST;0;0;1850;2405
542923455;Argentina - Mobile;TESTAST;0;0;1850;2405
543468430;Argentina - Mobile;TESTAST;0;0;1850;2405
54115207;Argentina - Mobile;TESTAST;0;0;1850;2405
5411371592;Argentina - Mobile;TESTAST;0;0;1850;2405
542343416;Argentina - Mobile;TESTAST;0;0;1850;2405
543484403;Argentina - Mobile;TESTAST;0;0;1850;2405
543582462;Argentina - Mobile;TESTAST;0;0;1850;2405
543734496;Argentina - Mobile;TESTAST;0;0;1850;2405
54220259;Argentina - Mobile;TESTAST;0;0;1850;2405
542921437;Argentina - Mobile;TESTAST;0;0;1850;2405
543532462;Argentina - Mobile;TESTAST;0;0;1850;2405
542244412;Argentina - Mobile;TESTAST;0;0;1850;2405
543875581;Argentina - Mobile;TESTAST;0;0;1850;2405
543892490;Argentina - Mobile;TESTAST;0;0;1850;2405
543735451;Argentina - Mobile;TESTAST;0;0;1850;2405
54342465;Argentina - Mobile;TESTAST;0;0;1850;2405
542262371;Argentina - Mobile;TESTAST;0;0;1850;2405
542948438;Argentina - Mobile;TESTAST;0;0;1850;2405
542336490;Argentina - Mobile;TESTAST;0;0;1850;2405
543862488;Argentina - Mobile;TESTAST;0;0;1850;2405
542291498;Argentina - Mobile;TESTAST;0;0;1850;2405
542291492;Argentina - Mobile;TESTAST;0;0;1850;2405
542995002;Argentina - Mobile;TESTAST;0;0;1850;2405
543388450;Argentina - Mobile;TESTAST;0;0;1850;2405
542627462;Argentina - Mobile;TESTAST;0;0;1850;2405
5435412633;Argentina - Mobile;TESTAST;0;0;1850;2405
542267461;Argentina - Mobile;TESTAST;0;0;1850;2405
543764598;Argentina - Mobile;TESTAST;0;0;1850;2405
543573452;Argentina - Mobile;TESTAST;0;0;1850;2405
542345451;Argentina - Mobile;TESTAST;0;0;1850;2405
542964461;Argentina - Mobile;TESTAST;0;0;1850;2405
542204122;Argentina - Mobile;TESTAST;0;0;1850;2405
543869498;Argentina - Mobile;TESTAST;0;0;1850;2405
542983633;Argentina - Mobile;TESTAST;0;0;1850;2405
543804905;Argentina - Mobile;TESTAST;0;0;1850;2405
54291500;Argentina - Mobile;TESTAST;0;0;1850;2405
543487500;Argentina - Mobile;TESTAST;0;0;1850;2405
543878440;Argentina - Mobile;TESTAST;0;0;1850;2405
542333430;Argentina - Mobile;TESTAST;0;0;1850;2405
543564493;Argentina - Mobile;TESTAST;0;0;1850;2405
543873451;Argentina - Mobile;TESTAST;0;0;1850;2405
543537488;Argentina - Mobile;TESTAST;0;0;1850;2405
542966239;Argentina - Mobile;TESTAST;0;0;1850;2405
542265409;Argentina - Mobile;TESTAST;0;0;1850;2405
542362460;Argentina - Mobile;TESTAST;0;0;1850;2405
543891490;Argentina - Mobile;TESTAST;0;0;1850;2405
542929400;Argentina - Mobile;TESTAST;0;0;1850;2405
542262461;Argentina - Mobile;TESTAST;0;0;1850;2405
542394400;Argentina - Mobile;TESTAST;0;0;1850;2405
542255402;Argentina - Mobile;TESTAST;0;0;1850;2405
543534488;Argentina - Mobile;TESTAST;0;0;1850;2405
542473490;Argentina - Mobile;TESTAST;0;0;1850;2405
542965501;Argentina - Mobile;TESTAST;0;0;1850;2405
543467490;Argentina - Mobile;TESTAST;0;0;1850;2405
54223403;Argentina - Mobile;TESTAST;0;0;1850;2405
542214047;Argentina - Mobile;TESTAST;0;0;1850;2405
542612626;Argentina - Mobile;TESTAST;0;0;1850;2405
542243427;Argentina - Mobile;TESTAST;0;0;1850;2405
542934404;Argentina - Mobile;TESTAST;0;0;1850;2405
54221405;Argentina - Mobile;TESTAST;0;0;1850;2405
54299591;Argentina - Mobile;TESTAST;0;0;1850;2405
54381307;Argentina - Mobile;TESTAST;0;0;1850;2405
542229401;Argentina - Mobile;TESTAST;0;0;1850;2405
543387482;Argentina - Mobile;TESTAST;0;0;1850;2405
54341408;Argentina - Mobile;TESTAST;0;0;1850;2405
543735450;Argentina - Mobile;TESTAST;0;0;1850;2405
543497482;Argentina - Mobile;TESTAST;0;0;1850;2405
54351400;Argentina - Mobile;TESTAST;0;0;1850;2405
54237490;Argentina - Mobile;TESTAST;0;0;1850;2405
543734527;Argentina - Mobile;TESTAST;0;0;1850;2405
54114996;Argentina - Mobile;TESTAST;0;0;1850;2405
542657730;Argentina - Mobile;TESTAST;0;0;1850;2405
543542463;Argentina - Mobile;TESTAST;0;0;1850;2405
543711493;Argentina - Mobile;TESTAST;0;0;1850;2405
543754452;Argentina - Mobile;TESTAST;0;0;1850;2405
54341404;Argentina - Mobile;TESTAST;0;0;1850;2405
542226634;Argentina - Mobile;TESTAST;0;0;1850;2405
543757492;Argentina - Mobile;TESTAST;0;0;1850;2405
542224526;Argentina - Mobile;TESTAST;0;0;1850;2405
54223500;Argentina - Mobile;TESTAST;0;0;1850;2405
542226485;Argentina - Mobile;TESTAST;0;0;1850;2405
543537452;Argentina - Mobile;TESTAST;0;0;1850;2405
543516496;Argentina - Mobile;TESTAST;0;0;1850;2405
542202508;Argentina - Mobile;TESTAST;0;0;1850;2405
54336449;Argentina - Mobile;TESTAST;0;0;1850;2405
543548440;Argentina - Mobile;TESTAST;0;0;1850;2405
542325452;Argentina - Mobile;TESTAST;0;0;1850;2405
543825481;Argentina - Mobile;TESTAST;0;0;1850;2405
543757636;Argentina - Mobile;TESTAST;0;0;1850;2405
543734490;Argentina - Mobile;TESTAST;0;0;1850;2405
54114908;Argentina - Mobile;TESTAST;0;0;1850;2405
542364462;Argentina - Mobile;TESTAST;0;0;1850;2405
542931423;Argentina - Mobile;TESTAST;0;0;1850;2405
542962466;Argentina - Mobile;TESTAST;0;0;1850;2405
543644264;Argentina - Mobile;TESTAST;0;0;1850;2405
543891495;Argentina - Mobile;TESTAST;0;0;1850;2405
542652784;Argentina - Mobile;TESTAST;0;0;1850;2405
543821485;Argentina - Mobile;TESTAST;0;0;1850;2405
543821494;Argentina - Mobile;TESTAST;0;0;1850;2405
543575481;Argentina - Mobile;TESTAST;0;0;1850;2405
542604484;Argentina - Mobile;TESTAST;0;0;1850;2405
54387461;Argentina - Mobile;TESTAST;0;0;1850;2405
543492462;Argentina - Mobile;TESTAST;0;0;1850;2405
542627464;Argentina - Mobile;TESTAST;0;0;1850;2405
54299439;Argentina - Mobile;TESTAST;0;0;1850;2405
543804906;Argentina - Mobile;TESTAST;0;0;1850;2405
54117071;Argentina - Mobile;TESTAST;0;0;1850;2405
542946503;Argentina - Mobile;TESTAST;0;0;1850;2405
542336412;Argentina - Mobile;TESTAST;0;0;1850;2405
543624192;Argentina - Mobile;TESTAST;0;0;1850;2405
542304453;Argentina - Mobile;TESTAST;0;0;1850;2405
543644280;Argentina - Mobile;TESTAST;0;0;1850;2405
543514449;Argentina - Mobile;TESTAST;0;0;1850;2405
543454301;Argentina - Mobile;TESTAST;0;0;1850;2405
542664470;Argentina - Mobile;TESTAST;0;0;1850;2405
543775491;Argentina - Mobile;TESTAST;0;0;1850;2405
543468601;Argentina - Mobile;TESTAST;0;0;1850;2405
543756478;Argentina - Mobile;TESTAST;0;0;1850;2405
543832465;Argentina - Mobile;TESTAST;0;0;1850;2405
543492463;Argentina - Mobile;TESTAST;0;0;1850;2405
542622319;Argentina - Mobile;TESTAST;0;0;1850;2405
543885921;Argentina - Mobile;TESTAST;0;0;1850;2405
542271492;Argentina - Mobile;TESTAST;0;0;1850;2405
543786450;Argentina - Mobile;TESTAST;0;0;1850;2405
543584897;Argentina - Mobile;TESTAST;0;0;1850;2405
543584454;Argentina - Mobile;TESTAST;0;0;1850;2405
543492460;Argentina - Mobile;TESTAST;0;0;1850;2405
